OBJECTID,agency,comments,latest,gisacres,incidentname,localincidentidentifier,state,pooresponsibleunit,perimeterdatetime,incomplex,fireyear,uniquefireidentifier,active,complexname,mapmethod,shape__Area,shape__Length
3890,unknown,Perimeter Date Unknown,N,628.74349959,Taylor,,MT,MTBRF,12/31/2000 12:00:00 AM,,2000,2000-MTBRF,N,,GPS-Unknown Travel Method,5223902.2890625,11503.5187689978
3891,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,7170.1368351,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,60069602.1171875,43747.5893748748
3892,unknown,Perimeter Date Unknown,N,1345.42557233,Taylor Spot,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,11136638.296875,13875.2453672899
3893,unknown,Perimeter Date Unknown,N,19.24916867,Fish,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,161404.96875,1507.12918297693
3894,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,1.25327942,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,9357.46484375,1597.44012084108
3895,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,0.23542985,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,1757.58984375,348.804567719609
3896,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,0.0138421,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,103.2890625,182.592961441501
3897,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,0.44583224,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,3323.796875,448.250094823157
3898,unknown,Perimeter Date Unknown,N,24851.83218104,Lonely,,ID,,12/31/2000 12:00:00 AM,Y,2000,2000-ID,N,Wilderness Complex,GPS-Unknown Travel Method,206161728.109375,89539.067240288
3899,unknown,Perimeter Date Unknown,N,932.76421315,Upper Lick Cr,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,7840650.8203125,11624.4128971946
3900,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,239.98113664,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,2020585.625,7739.47751759929
3901,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,1.25327942,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,9357.46484375,1597.44012084108
3902,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,199.96682056,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,1679814.6171875,6946.69806692637
3903,unknown,Perimeter Date Unknown;  Fire Name Unknown,Y,2082.56569815,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,17287483.8515625,31296.0504660763
3904,unknown,Perimeter Date Unknown,N,11247.83188189,Blodgett,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,95329106.28125,66400.7237151877
3905,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,0.76482865,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,5784.6796875,576.098842578001
3906,unknown,,N,11.60617698,Eden Valley Fire,X539,NV,,7/1/2000 12:00:00 AM,,2000,2000-NV-X539,N,,GPS-Unknown Travel Method,82798.26953125,2158.14924840819
3907,unknown,Perimeter Date Unknown,N,723.11970249,Upper Beaver,,MT,MTKNF,12/31/2000 12:00:00 AM,Y,2000,2000-MTKNF,N,Kootenai Complex,GPS-Unknown Travel Method,6756294.1015625,13279.0685986075
3908,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,2285.03122691,,,MT,,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Middle Fork Complex,GPS-Unknown Travel Method,19305347.734375,27565.6074515563
3909,BLM,No entry in FireCode,Y,836.71896927,Elbow 3,V534,AZ,,7/20/2000 12:00:00 AM,,2000,2000-AZ-V534,N,,Unknown,5288603.6328125,16061.3458863496
3910,unknown,Perimeter Date Unknown,Y,9.77664884,Samaria,F803,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID-F803,N,,GPS-Unknown Travel Method,71887.48828125,1267.96101773782
3911,unknown,Perimeter Date Unknown,N,89.39684817,Cougar,,MT,,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Skalkaho Complex,GPS-Unknown Travel Method,753053,3843.67796417389
3912,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,1887.52326309,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,15961028.9765625,30115.6035523445
3913,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,492.28634542,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,4141705.4921875,16048.6810387103
3914,unknown,Perimeter Date Unknown,N,731.75011234,Mink,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,6099663.7890625,13923.0477544845
3915,unknown,Perimeter Date Unknown,N,1.64218737,Valley Complex,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,13795.6484375,474.805280367096
3916,unknown,Perimeter Date Unknown,N,89.39684817,Cougar,,MT,,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Skalkaho Complex,GPS-Unknown Travel Method,753053,3843.67796417389
3917,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,42332.48471506,,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,356114515.25,137851.878255355
3918,BLM,,Y,75.91732595,Dunes Park,F027,ID,IDBOD,7/11/2000 12:00:00 AM,,2000,2000-IDBOD-F027,N,,GPS-Unknown Travel Method,573017.38671875,3179.55826066896
3919,unknown,Perimeter Date Unknown,N,69.41230951,Wahoo,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,585590.4296875,2896.27167165794
3920,unknown,Perimeter Date Unknown,Y,10658.9359913,Blodgett,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,90336470.6875,60002.0855038459
3921,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,16.46070428,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,138346.921875,1432.59463566507
3922,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,0.06099345,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,512.78125,148.813965577103
3923,unknown,Perimeter Date Unknown,N,115.87092596,Valley Complex,,MT,,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,960568.796875,3806.66441199493
3924,unknown,Perimeter Date Unknown,N,83.72488222,Bear,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,697711.8671875,3788.68691869295
3925,BLM,Perimeter Date Unknown,Y,15.09249798,Cody,L797,NM,NMCAD,12/31/2000 12:00:00 AM,,2000,2000-NMCAD-L797,N,,GPS-Unknown Travel Method,86467.59765625,1306.08405178055
3926,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,10.37373464,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,87307.9921875,1288.1174885021
3927,unknown,Perimeter Date Unknown,N,55.0894012,Monture/Spread Ridge,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,485327.3828125,3591.70694447472
3928,unknown,Perimeter Date Unknown,N,12.74206413,Enos,,WY,,12/31/2000 12:00:00 AM,Y,2000,2000-WY,N,Teton Complex,GPS-Unknown Travel Method,99440.20703125,1495.29020123502
3929,unknown,Perimeter Date Unknown,Y,80.15497205,Porphyry,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,679986.4921875,3230.31834593937
3930,unknown,Perimeter Date Unknown,N,4463.51543475,Bear,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,37412464.4609375,30706.4697947799
3931,BLM,Perimeter Date Unknown,Y,639.63929109,Power River,T781,WY,WYCAD,12/31/2000 12:00:00 AM,,2000,2000-WYCAD-T781,N,,GPS-Unknown Travel Method,4844034.953125,12365.9663348959
3932,unknown,,Y,18.54921563,21 Creek Fire,X558,NV,,7/17/2000 12:00:00 AM,,2000,2000-NV-X558,N,,GPS-Unknown Travel Method,133407.421875,1658.46475844478
3933,unknown,Perimeter Date Unknown,N,18.54921459,21 Creek Fire,X558,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-X558,N,,GPS-Unknown Travel Method,133407.40625,1658.46461489561
3934,unknown,Perimeter Date Unknown,N,70988.0074711,Diamond Peak,,ID,IDPAF,12/31/2000 12:00:00 AM,Y,2000,2000-IDPAF,N,Diamond Complex,GPS-Unknown Travel Method,577386666.671875,218316.712145655
3935,unknown,Perimeter Date Unknown,Y,1108.66250835,Seneca Fire,,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV,N,,GPS-Unknown Travel Method,7562399.90625,14815.0265841723
3936,CCO,No entry in FireCode,N,0.48071284,Bradbury,004975,CA,,8/13/2000 12:00:00 AM,,2000,2000-CA-004975,N,,Unknown,2876.63671875,197.292333522427
3937,unknown,Perimeter Date Unknown,N,35.76954299,Bear,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,299749.0234375,2886.11378967842
3938,USFS,,Y,44.72303263,Alsup Mountain,002234,OR,ORMAF,8/5/2000 12:00:00 AM,,2000,2000-ORMAF-002234,N,,Unknown,349477.7578125,3037.3783033033
3939,BLM,,Y,22.80726654,Badger Hole,F770,ID,IDIFD,9/21/2000 12:00:00 AM,,2000,2000-IDIFD-F770,N,,Unknown,168148.27734375,1552.66962891593
3940,CDF,No entry in FireCode,Y,11.2770003,Barrett Dam,000000,CA,,4/9/2000 12:00:00 AM,,2000,2000-CA-000000,N,,Unknown,64570.5390625,1145.9207604555
3941,BLM,,Y,114.18702406,Blue Pool,N310,OR,ORPRD,6/27/2000 12:00:00 AM,,2000,2000-ORPRD-N310,N,,Unknown,930768.1640625,4699.11306635784
3942,CDF,No entry in FireCode,Y,178.44220442,Cottonwood,000118,CA,,6/1/2000 12:00:00 AM,,2000,2000-CA-000118,N,,Unknown,1099410.7890625,4742.80489301674
3943,USF,No entry in FireCode,Y,18.92370176,Corte,000076,CA,,9/19/2000 12:00:00 AM,,2000,2000-CA-000076,N,,Unknown,108610.015625,1591.15724510406
3944,CDF,No entry in FireCode,Y,4.28972914,Shasta,003784,CA,,10/7/2000 12:00:00 AM,,2000,2000-CA-003784,N,,Unknown,31245.1171875,1157.78726641716
3945,BLM,,N,268.29012459,Crooked Creek,A251,AK,AKAFS,6/14/2000 12:00:00 AM,,2000,2000-AKAFS-A251,N,,Unknown,6374554.03125,12268.6230074384
3946,BLM,,Y,261.37227939,Split Butte,G234,ID,IDTFD,9/19/2000 12:00:00 AM,,2000,2000-IDTFD-G234,N,,Unknown,1969210.3515625,9002.92276464592
3947,BLM,Perimeter Date Unknown,Y,366.26315275,Statzerpoint,T815,WY,WYCAD,12/31/2000 12:00:00 AM,,2000,2000-WYCAD-T815,N,,GPS-Unknown Travel Method,2790432.2890625,12962.655609113
3948,BLM,,Y,12.68959825,Moon Ranch,G178,ID,IDTFD,8/8/2000 12:00:00 AM,,2000,2000-IDTFD-G178,N,,Unknown,97111.81640625,2076.01777615391
3949,USF,No entry in FireCode,Y,238.24962362,Millwood,000065,CA,,9/20/2000 12:00:00 AM,,2000,2000-CA-000065,N,,Unknown,1503796.63671875,5957.67263053066
3950,BLM,,Y,808.19550563,Moraindian,F096,ID,IDBOD,8/20/2000 12:00:00 AM,,2000,2000-IDBOD-F096,N,,GPS-Unknown Travel Method,6203389.0390625,15903.8020247415
3951,BLM,,N,845.29045819,Dall River,008155,AK,AKAFS,7/10/2000 12:00:00 AM,,2000,2000-AKAFS-008155,N,,Unknown,20841209.015625,25386.0453216956
3952,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,407.77610258,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,3385471.46875,10168.3927926255
3953,unknown,Perimeter Date Unknown,N,31039.82478302,Choke Cherry,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,226859356.574219,144273.115477142
3954,BLM,,Y,239.75512666,Soutcndr,F045,ID,IDBOD,7/19/2000 12:00:00 AM,,2000,2000-IDBOD-F045,N,,GPS-Unknown Travel Method,1828789.49609375,6855.47547632673
3955,USF,No entry in FireCode,Y,186.65344693,Oak,000021,CA,,6/29/2000 12:00:00 AM,,2000,2000-CA-000021,N,,Unknown,1116948.4765625,5884.95920485723
3956,USF,No entry in FireCode,Y,50.04070862,Edison,000026,CA,,7/30/2000 12:00:00 AM,,2000,2000-CA-000026,N,,Unknown,311313.26171875,3077.28510390648
3957,BLM,,Y,43.50661303,Stump Creek,F928,ID,IDIFD,9/14/2000 12:00:00 AM,,2000,2000-IDIFD-F928,N,,GPS-Unknown Travel Method,327554.38671875,2332.17574067243
3958,unknown,Perimeter Date Unknown,N,6290.47616761,Manter,,CA,,12/31/2000 12:00:00 AM,,2000,2000-CA,N,,GPS-Unknown Travel Method,38845124.1875,27473.0304219341
3959,USFS,,Y,60387.89236743,Jim Creek,,OR,IDCDA,8/24/2000 12:00:00 AM,Y,2000,2000-IDCDA,N,East Side Complex,Unknown,503529322.726563,187516.698350906
3960,BLM,No entry in FireCode,Y,37.85533824,Cr2,,CO,COWRD,1/1/2000 12:00:00 AM,,2000,2000-COWRD,N,,Unknown,262517.328125,3043.84910403584
3961,unknown,,N,40.2374427,Double H Fire,X354,NV,,7/17/2000 12:00:00 AM,,2000,2000-NV-X354,N,,GPS-Unknown Travel Method,291436.34765625,2159.71662950984
3962,unknown,Perimeter Date Unknown,N,67.81425069,Valley Complex,,MT,,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,566689.4375,3462.5917075743
3963,BLM,,Y,21.70375988,East Bear Creek,N396,OR,ORPRD,8/12/2000 12:00:00 AM,,2000,2000-ORPRD-N396,N,,Unknown,169497.0625,2098.9477479101
3964,unknown,Perimeter Date Unknown,Y,1987.75751979,Hidden Creek,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,16894813.8671875,18396.7172485027
3965,unknown,Perimeter Date Unknown,N,8.68629073,Thompson Peak,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,76027.8984375,1197.55169483976
3966,BLM,,Y,31.57689139,Substation 3,F925,ID,IDIFD,8/31/2000 12:00:00 AM,,2000,2000-IDIFD-F925,N,,Unknown,242576.2734375,1958.95497651801
3967,BLM,Perimeter Date Unknown,Y,48.99885981,Middle,L100,NM,NMFAD,12/31/2000 12:00:00 AM,,2000,2000-NMFAD-L100,N,,GPS-Unknown Travel Method,310848.19140625,3368.9145484545
3968,BLM,,N,16.78131875,Pinyon Ridge,V233,CO,COCRD,7/8/2000 12:00:00 AM,,2000,2000-COCRD-V233,N,,Digitized-Other,116566.45703125,1959.79932471837
3969,BLM,,Y,16.78131875,Pinyon Ridge,V233,CO,,7/8/2000 12:00:00 AM,,2000,2000-CO-V233,N,,Digitized-Other,116566.45703125,1959.79932471837
3970,BLM,,Y,81.70779075,S Refuge,G170,ID,IDTFD,7/30/2000 12:00:00 AM,,2000,2000-IDTFD-G170,N,,Unknown,611022.08203125,3246.33173708732
3971,USFS,,Y,1471.4565768,Golf,000165,AZ,,7/21/2000 12:00:00 AM,,2000,2000-AZ-000165,N,,Hand Sketch,8806257.14453125,13390.0947916958
3972, ,,Y,340.81310373,Hard Luck Creek,A218,AK,,7/6/2000 12:00:00 AM,,2000,2000-AK-A218,N,,Unknown,7855510.6875,15850.164987269
3973,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,70.85369234,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,596741.59375,3114.22894771319
3974,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,22.98371042,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,190955.3359375,2629.45188611991
3975,CDF,No entry in FireCode,Y,2591.92438098,Granite,000201,CA,,7/2/2000 12:00:00 AM,,2000,2000-CA-000201,N,,Unknown,16790423.3203125,19902.9514217108
3976,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,12911.92307839,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,107372187.03125,53351.2718774607
3977,BLM,,Y,540.91227911,Hidden Valley,F560,ID,IDTFD,6/19/2000 12:00:00 AM,,2000,2000-IDTFD-F560,N,,Unknown,4072136.90234375,13558.4727184126
3978,unknown,Perimeter Date Unknown,N,10.39282711,Nick,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,83989.4296875,1116.41784712585
3979,unknown,Perimeter Date Unknown,N,952.56492837,Nick,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,7694850.015625,11663.0653487333
3980,USF,No entry in FireCode,Y,18.29606506,Mainstreet,000056,CA,,8/20/2000 12:00:00 AM,,2000,2000-CA-000056,N,,Unknown,107564.5234375,1210.67952744246
3981,USF,No entry in FireCode,Y,117.26971147,Mc Kinley,000020,CA,,6/28/2000 12:00:00 AM,,2000,2000-CA-000020,N,,Unknown,705164.05859375,3312.55085324513
3982,BLM,,Y,10.80713117,Pettit,F799,ID,IDIFD,7/24/2000 12:00:00 AM,,2000,2000-IDIFD-F799,N,,Unknown,79918.34765625,1297.27069421537
3983,BLM,,Y,51.12731643,Picklebutt,F114,ID,IDBOD,9/27/2000 12:00:00 AM,,2000,2000-IDBOD-F114,N,,GPS-Unknown Travel Method,393061.34375,2386.42940352379
3984,unknown,Perimeter Date Unknown,N,7.43748327,Fire Cr,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,61940.65625,969.319218614214
3985,unknown,Perimeter Date Unknown,Y,745.43899099,Short,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,6153538.3515625,12241.6870175219
3986,unknown,Perimeter Date Unknown,N,1036.60411155,Clear Creek,,ID,IDSCF,12/31/2000 12:00:00 AM,Y,2000,2000-IDSCF,N,Clear Creek Complex,GPS-Unknown Travel Method,8484781.1328125,11506.941909593
3987,CDF,No entry in FireCode,Y,8205.80051025,Hunter,000335,CA,,8/30/2000 12:00:00 AM,,2000,2000-CA-000335,N,,Unknown,53014779.4101563,50726.2898161993
3988,BLM,Perimeter Date Unknown,N,9590.69260804,Bell Mare,F584,ID,IDTFD,12/31/2000 12:00:00 AM,,2000,2000-IDTFD-F584,N,,GPS-Unknown Travel Method,72687990.140625,79216.2331913377
3989,unknown,Perimeter Date Unknown,Y,22.24093007,Frisco,R315,UT,,12/31/2000 12:00:00 AM,,2000,2000-UT-R315,N,,GPS-Unknown Travel Method,147437.95703125,1891.88539008189
3990,unknown,Perimeter Date Unknown,N,6.08819267,Putnam,F847,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID-F847,N,,GPS-Unknown Travel Method,46047.265625,888.432645303455
3991,unknown,Perimeter Date Unknown,Y,1869.93779389,Hogan,Z495,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-Z495,N,,GPS-Unknown Travel Method,13180990.1679688,37601.0560289835
3992,unknown,Perimeter Date Unknown,Y,57.57434903,Marys,Z508,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-Z508,N,,GPS-Unknown Travel Method,406100.37109375,2843.77416887077
3993,unknown,Perimeter Date Unknown,Y,13940.5108989,Beowawe,X021,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-X021,N,,GPS-Unknown Travel Method,96902119.3359375,72612.9593921586
3994,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,179.68134682,,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,1640764.75,6035.37670199158
3995,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,0.78433177,,,OR,,12/31/2000 12:00:00 AM,,2000,2000-OR,N,,GPS-Unknown Travel Method,6202.8203125,286.46750419703
3996,unknown,Perimeter Date Unknown,N,2.80138808,East Thunder,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,25573.8671875,580.507752030889
3997,unknown,Perimeter Date Unknown,N,37746.7554042,Kelly Creek Fire,X540,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-X540,N,,GPS-Unknown Travel Method,270372757.746094,168388.961774045
3998,unknown,Perimeter Date Unknown;  Fire Name Unknown,Y,1229.57105364,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,10707756.953125,15050.0550122403
3999,CDF,No entry in FireCode,Y,137.37289428,Payne,000179,CA,,10/25/2000 12:00:00 AM,,2000,2000-CA-000179,N,,Unknown,947494.21875,7306.00487056574
4000,BLM,Perimeter Date Unknown,N,1834.00875336,Blacktail,F817,ID,IDIFD,12/31/2000 12:00:00 AM,,2000,2000-IDIFD-F817,N,,GPS-Unknown Travel Method,14118639.5078125,23825.8930724725
4001, ,,Y,704.29664798,Tolovana Dome,A242,AK,,9/15/2000 12:00:00 AM,,2000,2000-AK-A242,N,,Unknown,16232245.703125,38130.3864022651
4002,unknown,Perimeter Date Unknown,Y,8484.13297417,Cherry,,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV,N,,GPS-Unknown Travel Method,58569871.0859375,42831.7993763917
4003,unknown,Perimeter Date Unknown,N,2.28653011,Bobcat,353882,CO,COARF,12/31/2000 12:00:00 AM,,2000,2000-COARF-353882,N,,GPS-Unknown Travel Method,16004.71875,604.396947468063
4004,unknown,Perimeter Date Unknown,N,0.98202196,Bobcat,353882,CO,COARF,12/31/2000 12:00:00 AM,,2000,2000-COARF-353882,N,,GPS-Unknown Travel Method,6869.6484375,373.391108880569
4005,unknown,Perimeter Date Unknown,Y,59.08002278,Imlay Cut-Off,X547,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-X547,N,,GPS-Unknown Travel Method,418088.796875,5812.63995499413
4006,NPS,Perimeter Date Unknown,N,368.81430353,Boundary,002023,WY,,12/31/2000 12:00:00 AM,Y,2000,2000-WY-002023,N,Yellowstone Complex,GPS-Unknown Travel Method,2899222.2109375,8069.59235187921
4007,unknown,Perimeter Date Unknown,Y,14895.84947091,South Willow Fire,X394,NV,NVWID,12/31/2000 12:00:00 AM,,2000,2000-NVWID-X394,N,,GPS-Unknown Travel Method,104394733.285156,66034.2538857686
4008,unknown,Perimeter Date Unknown,N,1847.20647407,Mm185 Fire,X390,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-X390,N,,GPS-Unknown Travel Method,13131280.2304688,20669.4859126115
4009, ,,Y,3644.70229881,Tolovana Flats,A245,AK,,9/15/2000 12:00:00 AM,,2000,2000-AK-A245,N,,Unknown,84073172.546875,74560.2222868318
4010,unknown,Perimeter Date Unknown,Y,420.80905362,Omni,Z511,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-Z511,N,,GPS-Unknown Travel Method,2967993.83203125,15677.5351363854
4011,BLM,,N,3644.70229881,Tolovana Flats,008074,AK,AKAFS,6/14/2000 12:00:00 AM,,2000,2000-AKAFS-008074,N,,Unknown,84073172.546875,74560.2222868318
4012,BLM,Perimeter Date Unknown,N,2457.87224823,Buckskin,F902,ID,IDIFD,12/31/2000 12:00:00 AM,,2000,2000-IDIFD-F902,N,,GPS-Unknown Travel Method,18683833.3242188,19353.4338801142
4013,BLM,No entry in FireCode,Y,329.32568658,Twin,,CO,COWRD,1/1/2000 12:00:00 AM,,2000,2000-COWRD,N,,Unknown,2288242.6484375,12321.9145523187
4014,unknown,Perimeter Date Unknown,N,69.91319974,Snake Cr,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,582819.2734375,2806.55322624269
4015,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,11.2197275,,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,93657.3515625,1177.64276710033
4016,unknown,Perimeter Date Unknown,N,11713.95176657,Pechanga,,CA,,12/31/2000 12:00:00 AM,,2000,2000-CA,N,,GPS-Unknown Travel Method,68226082.5117188,51386.1155996918
4017,unknown,Perimeter Date Unknown,N,93.40075151,Hilltop,,MT,MTBRF,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Valley Complex,GPS-Unknown Travel Method,778608.578125,4145.50389407368
4018,unknown,Perimeter Date Unknown,N,1987.75751979,Hidden Creek,,ID,,12/31/2000 12:00:00 AM,,2000,2000-ID,N,,GPS-Unknown Travel Method,16894813.8671875,18396.7172485027
4019,unknown,Perimeter Date Unknown;  Fire Name Unknown,N,4418.19675418,,,MT,MTBRF,12/31/2000 12:00:00 AM,,2000,2000-MTBRF,N,,GPS-Unknown Travel Method,36717127.3125,37001.6710275212
4020,unknown,Perimeter Date Unknown,Y,2737.88440255,Wimpy,X052,NV,,12/31/2000 12:00:00 AM,,2000,2000-NV-X052,N,,GPS-Unknown Travel Method,19723183.8242188,53027.0269467848
4021,unknown,Perimeter Date Unknown,Y,203.48505961,Cyclone,,MT,,12/31/2000 12:00:00 AM,,2000,2000-MT,N,,GPS-Unknown Travel Method,1888221.0390625,6442.85998141492
4022,unknown,Perimeter Date Unknown,N,47.43521747,Cougar,,MT,,12/31/2000 12:00:00 AM,Y,2000,2000-MTBRF,N,Skalkaho Complex,GPS-Unknown Travel Method,398908.6484375,3130.59346078196
